,Load,Wind,Solar,Nuclear,NetLoad1,DispGen,NetLoad2
1/19/2016 20:00,37840,7083,0,4712,26045,23072,2973
1/19/2016 21:00,37582,6208,0,4712,26662,22851,3811
1/19/2016 22:00,36543,5959,0,4712,25873,21370,4503
1/19/2016 23:00,34529,5525,0,4712,24292,20073,4219
1/20/2016 0:00,32568,5059,0,4712,22797,19809,2988
1/20/2016 1:00,31539,4155,0,4712,22672,19967,2705
1/20/2016 2:00,31201,3403,0,4712,23086,21013,2073
1/20/2016 3:00,31411,2958,0,4712,23741,21949,1792
1/20/2016 4:00,31926,2465,0,4712,24749,23465,1284
1/20/2016 5:00,33320,2372,0,4712,26236,26060,176
1/20/2016 6:00,36271,2672,0,4712,28887,29865,-978
1/20/2016 7:00,40838,3057,0,4712,33068,30589,2479
1/20/2016 8:00,42114,3993,28,4712,33381,29886,3495
1/20/2016 9:00,41208,3699,256,4712,32541,29436,3105
1/20/2016 10:00,40861,3638,315,4712,32196,28145,4051
1/20/2016 11:00,40071,4783,380,4712,30196,26535,3661
1/20/2016 12:00,39054,4011,384,4712,29947,25982,3965
1/20/2016 13:00,37908,3981,408,4712,28806,24649,4157
1/20/2016 14:00,36981,4604,380,4712,27285,23533,3752
1/20/2016 15:00,36381,4775,325,4712,26569,23145,3424
1/20/2016 16:00,36164,5156,311,4712,25986,23717,2269
1/20/2016 17:00,36701,4204,239,4712,27545,25935,1610
1/20/2016 18:00,38115,4304,22,4712,29077,26844,2233
1/20/2016 19:00,40323,5675,0,4712,29935,25621,4314
1/20/2016 20:00,40314,7437,0,4712,28165,23437,4728
1/20/2016 21:00,39610,8420,0,4712,26477,21522,4955
1/20/2016 22:00,37889,8612,0,4712,24565,19636,4929
1/20/2016 23:00,35184,7685,0,4712,22787,17946,4841
1/21/2016 0:00,32526,6868,0,4712,20946,16976,3970
1/21/2016 1:00,30980,7048,0,4712,19220,16302,2918
1/21/2016 2:00,30134,6676,0,4712,18746,16441,2305
1/21/2016 3:00,29639,5983,0,4712,18944,16508,2436
1/21/2016 4:00,29650,5961,0,4712,18977,16918,2059
1/21/2016 5:00,30338,6471,0,4712,19155,18521,634
1/21/2016 6:00,32779,7772,0,4712,20295,20025,270
1/21/2016 7:00,36896,10149,0,4712,22036,20391,1645
1/21/2016 8:00,38289,10738,0,4712,22839,20012,2827
1/21/2016 9:00,37802,10403,11,4712,22676,19590,3086
1/21/2016 10:00,38164,11843,61,4712,21547,18764,2783
1/21/2016 11:00,38730,12909,89,4712,21019,18736,2283
1/21/2016 12:00,38988,12829,93,4712,21354,18749,2605
1/21/2016 13:00,38858,12609,96,4712,21441,18535,2906
1/21/2016 14:00,38872,13117,75,4712,20969,18077,2892
1/21/2016 15:00,38952,13742,74,4712,20424,17949,2475
1/21/2016 16:00,38918,13655,59,4712,20493,18432,2061
1/21/2016 17:00,39237,13544,19,4712,20963,20220,743
1/21/2016 18:00,40413,12089,1,4712,23611,23901,-290
1/21/2016 19:00,42616,10345,0,4712,27559,25710,1849
1/21/2016 20:00,42978,8521,0,4712,29746,26984,2762
1/21/2016 21:00,42776,6869,0,4712,31195,26953,4242
1/21/2016 22:00,41696,6464,0,4712,30519,25290,5229
1/21/2016 23:00,39672,6790,0,4712,28170,23234,4936
1/22/2016 0:00,37710,7139,0,4712,25858,21685,4173
1/22/2016 1:00,36656,7610,0,4712,24334,21447,2887
1/22/2016 2:00,36287,7983,0,4712,23592,21430,2162
1/22/2016 3:00,36332,7804,0,4712,23816,22514,1302
1/22/2016 4:00,36865,7044,0,4712,25109,23923,1186
1/22/2016 5:00,38285,7210,0,4712,26363,26489,-126
1/22/2016 6:00,41562,7130,0,4712,29720,30454,-734
1/22/2016 7:00,46353,6784,0,4712,34857,32249,2608
1/22/2016 8:00,47919,6592,0,4712,36615,31460,5155
1/22/2016 9:00,46571,5665,3,4712,36191,30787,5404
1/22/2016 10:00,45358,5869,16,4712,34761,29903,4858
1/22/2016 11:00,43987,5087,28,4712,34160,29274,4886
1/22/2016 12:00,42414,3917,37,4712,33748,29025,4723
1/22/2016 13:00,40782,2903,40,4712,33127,28356,4771
1/22/2016 14:00,39447,2583,43,4712,32109,27435,4674
1/22/2016 15:00,38268,2387,37,4712,31132,27000,4132
1/22/2016 16:00,37449,2141,25,4712,30571,27322,3249
1/22/2016 17:00,37560,1678,11,4712,31159,28983,2176
1/22/2016 18:00,38954,1117,0,4712,33125,31692,1433
1/22/2016 19:00,41840,1514,0,4712,35614,31555,4059
1/22/2016 20:00,42484,2419,0,4712,35353,31051,4302
1/22/2016 21:00,42703,3219,0,4712,34773,30366,4407
1/22/2016 22:00,42426,3857,0,4712,33857,28846,5011
1/22/2016 23:00,41443,4380,0,4712,32351,27410,4941
1/23/2016 0:00,40162,4577,0,4712,30872,26374,4498
1/23/2016 1:00,39344,4769,0,4712,29863,25458,4405
1/23/2016 2:00,39118,5636,0,4712,28770,25039,3731
1/23/2016 3:00,39239,6172,0,4712,28355,25249,3106
1/23/2016 4:00,39727,6487,0,4712,28528,25750,2778
1/23/2016 5:00,40515,6544,0,4712,29259,26885,2374
1/23/2016 6:00,42091,6676,0,4712,30702,28851,1851
1/23/2016 7:00,44145,6558,0,4712,32875,30188,2687
1/23/2016 8:00,45932,6678,9,4712,34534,30568,3966
1/23/2016 9:00,46487,6183,68,4712,35524,30545,4979
1/23/2016 10:00,45430,5168,174,4712,35376,28934,6442
1/23/2016 11:00,43290,5323,278,4712,32977,26966,6011
1/23/2016 12:00,40740,4710,315,4712,31002,25103,5899
1/23/2016 13:00,38333,5031,339,4712,28251,22910,5341
1/23/2016 14:00,36158,5600,292,4712,25554,20963,4591
1/23/2016 15:00,34574,6062,314,4712,23486,19736,3750
1/23/2016 16:00,33751,6810,264,4712,21965,19211,2754
1/23/2016 17:00,33637,6860,209,4712,21855,19886,1969
1/23/2016 18:00,34848,8162,37,4712,21937,20425,1512
1/23/2016 19:00,37901,11346,0,4712,21843,19629,2214
1/23/2016 20:00,39007,12415,0,4712,21880,19291,2589
1/23/2016 21:00,39229,12864,0,4712,21653,18934,2719
1/23/2016 22:00,38995,12594,0,4712,21688,18195,3493
1/23/2016 23:00,38244,12855,0,4712,20676,17406,3270
1/24/2016 0:00,37203,12747,0,4712,19744,16946,2798
1/24/2016 1:00,36351,12759,0,4712,18880,16526,2354
1/24/2016 2:00,35949,12792,0,4712,18445,16434,2011
1/24/2016 3:00,35895,12821,0,4712,18362,16616,1746
1/24/2016 4:00,36152,12680,0,4712,18760,17341,1419
1/24/2016 5:00,36680,12404,0,4712,19564,18382,1182
1/24/2016 6:00,37805,12471,0,4712,20622,19489,1133
1/24/2016 7:00,39337,12643,0,4712,21983,20607,1376
1/24/2016 8:00,40651,12594,22,4712,23323,21296,2027
1/24/2016 9:00,41064,11787,194,4712,24371,21074,3297
1/24/2016 10:00,40031,11214,249,4712,23857,19489,4368
1/24/2016 11:00,38169,11210,260,4712,21987,17550,4437
1/24/2016 12:00,36228,11706,287,4712,19522,15668,3854
1/24/2016 13:00,34788,12049,280,4712,17747,14677,3070
1/24/2016 14:00,33707,11951,247,4712,16797,14007,2790
1/24/2016 15:00,32806,11841,221,4712,16032,13705,2327
1/24/2016 16:00,32245,11355,200,4712,15977,14121,1856
1/24/2016 17:00,32185,10662,135,4712,16676,15167,1509
1/24/2016 18:00,33106,10943,8,4712,17443,16662,781
1/24/2016 19:00,35949,12557,0,4712,18680,16390,2290
1/24/2016 20:00,36642,12971,0,4712,18960,15860,3100
1/24/2016 21:00,36076,12929,0,4712,18436,14596,3840
1/24/2016 22:00,34888,13178,0,4712,16998,13125,3873
1/24/2016 23:00,32734,13032,0,4712,14991,12117,2874
1/25/2016 0:00,30492,11915,0,4712,13866,11872,1994
1/25/2016 1:00,28934,11049,0,4712,13173,11768,1405
1/25/2016 2:00,28124,10442,0,4712,12970,11938,1032
1/25/2016 3:00,27734,10153,0,4712,12869,12330,539
1/25/2016 4:00,27888,9644,0,4712,13532,13450,82
1/25/2016 5:00,28783,9216,0,4712,14856,15184,-328
1/25/2016 6:00,31289,9773,0,4712,16804,17707,-903
1/25/2016 7:00,35364,9822,0,4712,20831,19627,1204
1/25/2016 8:00,36626,8649,38,4712,23226,20256,2970
1/25/2016 9:00,35610,5570,199,4712,25129,21978,3151
1/25/2016 10:00,35297,5070,289,4712,25227,21617,3610
1/25/2016 11:00,35068,5148,285,4712,24922,21774,3148
1/25/2016 12:00,34846,4080,287,4712,25766,22591,3175
1/25/2016 13:00,34687,3215,415,4712,26345,23327,3018
1/25/2016 14:00,34589,2351,386,4712,27139,23509,3630
1/25/2016 15:00,34279,2033,332,4712,27202,23731,3471
1/25/2016 16:00,34032,2034,301,4712,26984,23957,3027
1/25/2016 17:00,34044,1883,218,4712,27231,24380,2851
1/25/2016 18:00,34682,2050,19,4712,27902,26122,1780
1/25/2016 19:00,36861,2891,0,4712,29258,25413,3845
1/25/2016 20:00,37248,4433,0,4712,28103,23916,4187
1/25/2016 21:00,36624,5736,0,4712,26176,21761,4415
1/25/2016 22:00,35166,6504,0,4712,23950,18723,5227
1/25/2016 23:00,32885,7771,0,4712,20402,15954,4448
1/26/2016 0:00,30642,8267,0,4712,17663,15090,2573
1/26/2016 1:00,29364,7797,0,4712,16855,15193,1662
1/26/2016 2:00,28785,7387,0,4712,16685,15685,1000
1/26/2016 3:00,28616,6880,0,4712,17024,16156,868
1/26/2016 4:00,28958,7138,0,4712,17108,17118,-10
1/26/2016 5:00,30120,7065,0,4712,18344,19701,-1357
1/26/2016 6:00,33050,6771,0,4712,21568,23517,-1949
1/26/2016 7:00,37642,6839,0,4712,26091,24723,1368
1/26/2016 8:00,39563,6935,31,4712,27886,24284,3602
1/26/2016 9:00,39176,7190,126,4712,27147,24429,2718
1/26/2016 10:00,39284,7305,178,4712,27089,24766,2323
1/26/2016 11:00,39349,6692,229,4712,27717,25137,2580
1/26/2016 12:00,39020,5886,286,4712,28137,25119,3018
1/26/2016 13:00,38667,5726,236,4712,27993,25029,2964
1/26/2016 14:00,38690,5485,182,4712,28311,24988,3323
1/26/2016 15:00,38691,5717,175,4712,28086,25412,2674
1/26/2016 16:00,39038,4958,150,4712,29218,27026,2192
1/26/2016 17:00,40050,4439,116,4712,30782,29263,1519
1/26/2016 18:00,41580,3121,4,4712,33743,31485,2258
1/26/2016 19:00,43561,2902,0,4712,35947,31759,4188
1/26/2016 20:00,43703,2776,0,4712,36215,31300,4915
1/26/2016 21:00,43122,2832,0,4712,35578,29797,5781
1/26/2016 22:00,41546,3040,0,4712,33794,27512,6282
1/26/2016 23:00,38968,3432,0,4712,30824,25685,5139
1/27/2016 0:00,36697,3919,0,4712,28066,24921,3145
1/27/2016 1:00,35507,3814,0,4712,26981,24982,1999
1/27/2016 2:00,35307,3967,0,4712,26627,24942,1685
1/27/2016 3:00,35471,4573,0,4712,26186,25281,905
1/27/2016 4:00,36113,4712,0,4712,26690,26901,-211
1/27/2016 5:00,37635,3861,0,4712,29063,30106,-1043
1/27/2016 6:00,40958,3765,0,4712,32481,33846,-1365
1/27/2016 7:00,45678,3833,0,4712,37133,35105,2028
1/27/2016 8:00,46954,3329,79,4712,38834,34667,4167
1/27/2016 9:00,45423,2807,253,4712,37650,34020,3630
1/27/2016 10:00,43755,1879,337,4712,36827,32983,3844
1/27/2016 11:00,42046,1939,375,4712,35020,31484,3536
1/27/2016 12:00,40332,2026,403,4712,33191,30139,3052
1/27/2016 13:00,38652,2275,416,4712,31249,28958,2291
1/27/2016 14:00,37445,2313,402,4712,30018,27917,2101
1/27/2016 15:00,36405,2678,350,4712,28665,26999,1666
1/27/2016 16:00,35897,2850,296,4712,28039,27161,878
1/27/2016 17:00,36076,2587,218,4712,28559,28894,-335
1/27/2016 18:00,37378,1777,21,4712,30869,31792,-923
1/27/2016 19:00,40586,2166,0,4712,33708,31840,1868
1/27/2016 20:00,41758,3496,0,4712,33551,31012,2539
1/27/2016 21:00,42126,5322,0,4712,32092,28858,3234
1/27/2016 22:00,41403,6505,0,4712,30186,26642,3544
1/27/2016 23:00,39578,6431,0,4712,28434,25544,2890
1/28/2016 0:00,37743,6025,0,4712,27006,24664,2342
1/28/2016 1:00,36883,6766,0,4712,25404,24513,891
1/28/2016 2:00,36762,6451,0,4712,25599,24865,734
1/28/2016 3:00,37030,6664,0,4712,25654,25577,77
1/28/2016 4:00,37772,6354,0,4712,26707,26802,-95
1/28/2016 5:00,39364,6100,0,4712,28552,29564,-1012
1/28/2016 6:00,42752,5778,0,4712,32261,34352,-2091
1/28/2016 7:00,47597,4709,0,4712,38177,36343,1834
1/28/2016 8:00,48601,3731,38,4712,40120,35075,5045
1/28/2016 9:00,45890,2147,259,4712,38771,34020,4751
1/28/2016 10:00,43067,781,337,4712,37236,32423,4813
1/28/2016 11:00,40580,527,389,4712,34951,30640,4311
1/28/2016 12:00,38353,617,397,4712,32627,29116,3511
1/28/2016 13:00,36585,549,383,4712,30941,27812,3129
1/28/2016 14:00,35365,669,402,4712,29582,26980,2602
1/28/2016 15:00,34428,758,347,4712,28612,26575,2037
1/28/2016 16:00,33854,795,287,4712,28060,26503,1557
1/28/2016 17:00,33683,637,212,4712,28122,26906,1216
1/28/2016 18:00,34206,528,69,4712,28897,28667,230
1/28/2016 19:00,36625,1368,0,4712,30544,28288,2256
1/28/2016 20:00,37475,2564,0,4712,30199,27268,2931
1/28/2016 21:00,37496,3795,0,4712,28989,25528,3461
1/28/2016 22:00,36674,5193,0,4712,26769,22628,4141
1/28/2016 23:00,34892,6579,0,4712,23601,20087,3514
1/29/2016 0:00,33023,7426,0,4712,20884,18509,2375
1/29/2016 1:00,32072,8274,0,4712,19086,17757,1329
1/29/2016 2:00,31851,8615,0,4712,18524,17727,797
1/29/2016 3:00,32089,9297,0,4712,18080,18158,-78
1/29/2016 4:00,32769,8948,0,4712,19109,19404,-295
1/29/2016 5:00,34155,9095,0,4712,20348,21914,-1566
1/29/2016 6:00,37314,9590,0,4712,23012,25983,-2971
1/29/2016 7:00,41992,9891,0,4712,27389,26776,613
1/29/2016 8:00,43308,10336,21,4712,28239,24484,3755
1/29/2016 9:00,41266,9578,209,4712,26767,23840,2927
1/29/2016 10:00,39057,7334,169,4712,26843,22243,4600
1/29/2016 11:00,37155,8523,219,4712,23701,19455,4246
1/29/2016 12:00,35729,10447,247,4712,20324,16902,3422
1/29/2016 13:00,34879,11831,238,4712,18098,16050,2048
1/29/2016 14:00,34465,11783,243,4712,17727,15798,1929
1/29/2016 15:00,34032,11923,226,4712,17171,15470,1701
1/29/2016 16:00,33783,12266,211,4712,16593,15257,1336
1/29/2016 17:00,33613,12158,127,4712,16616,15809,807
1/29/2016 18:00,33571,11166,40,4712,17652,17198,454
1/29/2016 19:00,35038,12099,0,4712,18227,17139,1088
1/29/2016 20:00,34967,11396,0,4712,18858,17025,1833
1/29/2016 21:00,34306,10675,0,4712,18919,16932,1987
1/29/2016 22:00,33395,10046,0,4712,18638,16238,2400
1/29/2016 23:00,32004,8945,0,4712,18347,16034,2313
1/30/2016 0:00,30279,7581,0,4712,17985,15691,2294
1/30/2016 1:00,28869,6468,0,4712,17689,15643,2046
1/30/2016 2:00,28130,6243,0,4712,17175,15681,1494
1/30/2016 3:00,27847,5699,0,4712,17436,16049,1387
1/30/2016 4:00,27899,5398,0,4712,17790,16774,1016
1/30/2016 5:00,28444,5758,0,4712,17974,17266,708
1/30/2016 6:00,29716,6763,0,4712,18241,18358,-117
1/30/2016 7:00,31661,7503,0,4712,19447,18964,483
1/30/2016 8:00,33445,7981,20,4712,20732,19566,1166
1/30/2016 9:00,34316,7425,99,4712,22080,20289,1791
1/30/2016 10:00,34191,6087,147,4712,23244,19789,3455
1/30/2016 11:00,33695,7453,132,4712,21398,18209,3189
1/30/2016 12:00,33047,8445,123,4712,19767,16796,2971
1/30/2016 13:00,32426,9591,140,4712,17983,15374,2609
1/30/2016 14:00,31990,10498,136,4712,16643,14345,2298
1/30/2016 15:00,31813,11680,104,4712,15316,13619,1697
1/30/2016 16:00,31774,12173,87,4712,14802,13431,1371
1/30/2016 17:00,31830,12456,48,4712,14615,13971,644
1/30/2016 18:00,32014,12039,0,4712,15263,14672,591
1/30/2016 19:00,33515,13018,0,4712,15785,13831,1954
1/30/2016 20:00,33566,13572,0,4712,15282,13157,2125
1/30/2016 21:00,32940,13636,0,4712,14591,12468,2123
1/30/2016 22:00,32020,13506,0,4712,13803,11564,2239
1/30/2016 23:00,30611,12691,0,4712,13208,11030,2178
1/31/2016 0:00,28890,11221,0,4712,12957,10705,2252
1/31/2016 1:00,27426,10275,0,4712,12439,10492,1947
1/31/2016 2:00,26432,9897,0,4712,11824,10460,1364
1/31/2016 3:00,25881,9834,0,4712,11335,10500,835
1/31/2016 4:00,25616,9572,0,4712,11333,10678,655
1/31/2016 5:00,25631,9312,0,4712,11607,10922,685
1/31/2016 6:00,26081,9014,0,4712,12355,11306,1049
1/31/2016 7:00,26998,9755,0,4712,12531,12110,421
1/31/2016 8:00,27884,9107,0,4712,14064,14113,-49
1/31/2016 9:00,29083,6461,18,4712,17892,16777,1115
1/31/2016 10:00,30253,5093,60,4712,20387,18234,2153
1/31/2016 11:00,30838,4144,95,4712,21888,19186,2702
1/31/2016 12:00,31210,3407,100,4712,22992,20365,2627
1/31/2016 13:00,31673,2554,145,4712,24261,21400,2861
1/31/2016 14:00,32153,1906,135,4712,25400,22165,3235
1/31/2016 15:00,32452,1324,155,4712,26262,22442,3820
1/31/2016 16:00,32692,1265,176,4712,26539,22489,4050
1/31/2016 17:00,32963,1572,132,4712,26547,22824,3723
1/31/2016 18:00,33385,1825,42,4712,26806,23429,3377
1/31/2016 19:00,35072,3631,0,4712,26729,22196,4533
1/31/2016 20:00,35480,5747,0,4712,25021,20749,4272
1/31/2016 21:00,34685,6480,0,4712,23494,19472,4022
1/31/2016 22:00,33363,6216,0,4712,22436,17574,4862
1/31/2016 23:00,31122,6355,0,4712,20055,15293,4762
2/1/2016 0:00,28809,6537,0,4712,17559,13642,3917
2/1/2016 1:00,27234,5877,0,4712,16646,13131,3515
2/1/2016 2:00,26453,5750,0,4712,15992,13084,2908
2/1/2016 3:00,26256,5808,0,4712,15736,12917,2819
2/1/2016 4:00,26513,6709,0,4712,15091,13424,1667
2/1/2016 5:00,27609,6908,0,4712,15989,15745,244
2/1/2016 6:00,30213,7396,0,4712,18105,19351,-1246
2/1/2016 7:00,34571,7425,0,4712,22434,20585,1849
2/1/2016 8:00,36167,7177,1,4712,24278,20598,3680
2/1/2016 9:00,35616,6537,159,4712,24208,21191,3017
2/1/2016 10:00,35535,6111,207,4712,24505,20609,3896
2/1/2016 11:00,35563,7660,232,4712,22959,19250,3709
2/1/2016 12:00,35568,9234,216,4712,21406,18384,3022
2/1/2016 13:00,35603,9773,346,4712,20772,17848,2924
2/1/2016 14:00,35694,10841,353,4712,19789,16839,2950
2/1/2016 15:00,35780,12232,328,4712,18508,15954,2554
2/1/2016 16:00,35942,12368,269,4712,18593,16464,2129
2/1/2016 17:00,35878,11702,211,4712,19253,17301,1952
2/1/2016 18:00,35940,11586,43,4712,19599,18119,1480
2/1/2016 19:00,37759,12682,0,4712,20364,18129,2235
2/1/2016 20:00,38068,12337,0,4712,21020,17355,3665
2/1/2016 21:00,37282,12434,0,4712,20135,15780,4355
2/1/2016 22:00,35615,12579,0,4712,18324,13719,4605
2/1/2016 23:00,33034,11703,0,4712,16619,12684,3935
2/2/2016 0:00,30286,10350,0,4712,15224,11943,3281
2/2/2016 1:00,28270,10202,0,4712,13357,11378,1979
2/2/2016 2:00,27213,9570,0,4712,12930,10994,1936
2/2/2016 3:00,26743,9484,0,4712,12548,10929,1619
2/2/2016 4:00,26640,10017,0,4712,11911,11465,446
2/2/2016 5:00,27398,10642,0,4712,12044,12955,-911
2/2/2016 6:00,29832,10582,0,4712,14539,15735,-1196
2/2/2016 7:00,34056,11476,0,4712,17868,16566,1302
2/2/2016 8:00,35504,11937,73,4712,18781,15993,2788
2/2/2016 9:00,34867,11684,287,4712,18183,15613,2570
2/2/2016 10:00,34808,12807,335,4712,16954,15590,1364
2/2/2016 11:00,34847,12196,309,4712,17631,15657,1974
2/2/2016 12:00,34548,11421,331,4712,18084,16068,2016
2/2/2016 13:00,34321,10248,339,4712,19021,16765,2256
2/2/2016 14:00,34290,9607,328,4712,19642,17146,2496
2/2/2016 15:00,34209,9004,212,4712,20282,17637,2645
2/2/2016 16:00,34143,8399,183,4712,20848,18573,2275
2/2/2016 17:00,34205,7381,141,4712,21971,19683,2288
2/2/2016 18:00,34450,6442,11,4712,23285,21760,1525
2/2/2016 19:00,36381,6437,0,4712,25232,22211,3021
2/2/2016 20:00,36986,6543,0,4712,25731,21427,4304
2/2/2016 21:00,36538,7926,0,4712,23900,20014,3886
2/2/2016 22:00,35308,7802,0,4712,22794,17868,4926
2/2/2016 23:00,33177,8167,0,4712,20298,16489,3809
2/3/2016 0:00,31059,7759,0,4712,18588,16250,2338
2/3/2016 1:00,29782,7549,0,4712,17521,16108,1413
2/3/2016 2:00,29323,7131,0,4712,17480,16475,1005
2/3/2016 3:00,29490,6644,0,4712,18134,16726,1408
2/3/2016 4:00,30035,7249,0,4712,18073,17787,286
2/3/2016 5:00,31552,7723,0,4712,19117,20663,-1546
2/3/2016 6:00,34887,7528,0,4712,22646,24835,-2189
2/3/2016 7:00,40018,7242,0,4712,28064,26676,1388
2/3/2016 8:00,41849,6653,0,4712,30483,26683,3800
2/3/2016 9:00,40839,5583,50,4712,30494,26417,4077
2/3/2016 10:00,40014,4634,83,4712,30585,26525,4060
2/3/2016 11:00,39043,3457,105,4712,30769,26412,4357
2/3/2016 12:00,37897,2805,100,4712,30280,25626,4654
2/3/2016 13:00,36707,2595,136,4712,29264,25149,4115
2/3/2016 14:00,35985,2670,91,4712,28512,24526,3986
2/3/2016 15:00,35103,2850,100,4712,27441,24102,3339
2/3/2016 16:00,34648,2790,71,4712,27076,24554,2522
2/3/2016 17:00,34800,2253,63,4712,27772,25909,1863
2/3/2016 18:00,35930,1595,21,4712,29601,28903,698
2/3/2016 19:00,39135,1646,0,4712,32777,29452,3325
2/3/2016 20:00,40441,2052,0,4712,33677,29360,4317
2/3/2016 21:00,40710,2498,0,4712,33500,28618,4882
2/3/2016 22:00,39948,2631,0,4712,32604,27032,5572
2/3/2016 23:00,38009,2978,0,4712,30319,25222,5097
2/4/2016 0:00,36093,2935,0,4712,28447,24883,3564
2/4/2016 1:00,35209,2424,0,4712,28073,25113,2960
2/4/2016 2:00,35076,2543,0,4712,27822,25177,2645
2/4/2016 3:00,35392,2597,0,4712,28083,25916,2167
2/4/2016 4:00,36171,2520,0,4712,28939,26971,1968
2/4/2016 5:00,37782,2643,0,4712,30427,29814,613
2/4/2016 6:00,41212,2498,0,4712,34002,34419,-417
2/4/2016 7:00,46204,2474,0,4712,39017,35397,3620
2/4/2016 8:00,47397,2431,2,4712,40253,33542,6711
2/4/2016 9:00,45102,1782,183,4712,38425,31461,6964
2/4/2016 10:00,42703,2374,292,4712,35325,28828,6497
2/4/2016 11:00,40561,2917,378,4712,32554,27292,5262
2/4/2016 12:00,38668,2982,353,4712,30621,25774,4847
2/4/2016 13:00,37040,2708,410,4712,29211,25212,3999
2/4/2016 14:00,35850,2149,395,4712,28593,24769,3824
2/4/2016 15:00,34871,1587,368,4712,28204,24628,3576
2/4/2016 16:00,34285,1251,335,4712,27987,24765,3222
2/4/2016 17:00,34232,1030,250,4712,28240,26108,2132
2/4/2016 18:00,35218,824,61,4712,29621,28823,798
2/4/2016 19:00,38449,1254,0,4712,32482,29192,3290
2/4/2016 20:00,40098,2476,0,4712,32910,28643,4267
2/4/2016 21:00,40680,3510,0,4712,32457,27152,5305
2/4/2016 22:00,40148,5317,0,4712,30120,24064,6056
2/4/2016 23:00,38414,7439,0,4712,26263,21304,4959
2/5/2016 0:00,36695,8952,0,4712,23031,19296,3735
2/5/2016 1:00,35856,10295,0,4712,20849,18138,2711
2/5/2016 2:00,35766,11143,0,4712,19911,18283,1628
2/5/2016 3:00,36025,10720,0,4712,20593,19221,1372
2/5/2016 4:00,36625,10242,0,4712,21671,20700,971
2/5/2016 5:00,38168,10893,0,4712,22563,22974,-411
2/5/2016 6:00,41499,11266,0,4712,25521,26652,-1131
2/5/2016 7:00,46391,11417,0,4712,30262,27507,2755
2/5/2016 8:00,47368,11420,0,4712,31236,26500,4736
2/5/2016 9:00,44993,9683,135,4712,30464,24678,5786
2/5/2016 10:00,42615,11177,207,4712,26519,22200,4319
2/5/2016 11:00,40435,11166,239,4712,24317,20807,3510
2/5/2016 12:00,38546,10470,286,4712,23078,20022,3056
2/5/2016 13:00,36871,9128,330,4712,22700,19803,2897
2/5/2016 14:00,35715,8057,329,4712,22617,19637,2980
2/5/2016 15:00,34772,7361,285,4712,22414,19308,3106
2/5/2016 16:00,34149,7365,221,4712,21851,19032,2819
2/5/2016 17:00,34157,8025,178,4712,21242,19501,1741
2/5/2016 18:00,35135,8082,88,4712,22253,22275,-22
2/5/2016 19:00,37632,8583,0,4712,24336,22182,2154
2/5/2016 20:00,38387,9238,0,4712,24437,21713,2724
2/5/2016 21:00,38243,8491,0,4712,25040,21923,3117
2/5/2016 22:00,37559,7760,0,4712,25088,20879,4209
2/5/2016 23:00,36088,8141,0,4712,23235,19052,4183
2/6/2016 0:00,34361,8348,0,4712,21301,17736,3565
2/6/2016 1:00,32995,8322,0,4712,19961,17536,2425
